"coreid","goodQualityAccessURI","scientificName","caption","comments","tag"
5031230,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4284_Arthopyrenia_perithec_1670188479.jpg","Arthopyrenia fallaciosa","","perithecia","HasOrganism"
5031230,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4284_Arthopyrenia_perithec_1670188520.jpg","Arthopyrenia fallaciosa","","Perithecial section in water.","HasOrganism"
5031230,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4284_Arthopyrenia_fallacio_1670188552.jpg","Arthopyrenia fallaciosa","","spores","HasOrganism"
5031231,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4293_Physcia_subtilis_1670189147.jpg","Physcia subtilis","","","HasOrganism"
5031231,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4293_Physcia_subtilis_2_1670189175.jpg","Physcia subtilis","","","HasOrganism"
5031232,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/Lichenothelia_1670189832.jpg","Lichenothelia","","field image","HasOrganism"
5031232,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4290_Lichenothelia_1670189861.jpg","Lichenothelia","","","HasOrganism"
5031232,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4290_Lichenothelia_2_1670189900.jpg","Lichenothelia","","","HasOrganism"
5031324,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4294_Xanthoparmelia_piedmo_1670781472.jpg","Xanthoparmelia piedmontensis","","","HasOrganism"
5031325,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4301_Lecanora_oreinoides_1670783642.jpg","Lecanora oreinoides","","","HasOrganism"
5031325,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4301_Lecanora_oreinoides_a_1670783666.jpg","Lecanora oreinoides","","","HasOrganism"
5031325,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4301_Lecanora_oreinoides_a_1670783692.jpg","Lecanora oreinoides","","Ascomatal section in water.","HasOrganism"
5031325,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4301_Lecanora_oreinoides_s_1670784214.jpg","Lecanora oreinoides","","Squashed apothecial section with spores","HasOrganism"
5031326,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4295_Pertusaria_plittiana__1670788970.jpg","Pertusaria plittiana","","","HasOrganism"
5031326,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4295_Pertusaria_plittiana__1670789356.jpg","Pertusaria plittiana","","pycnidia","HasOrganism"
5031326,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4295_Pertusaria_plittiana__1670789389.jpg","Pertusaria plittiana","","conidia","HasOrganism"
5031326,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4295_Pertusaria_plittiana__1670789421.jpg","Pertusaria plittiana","","fertile wart","HasOrganism"
5031326,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4295_Pertusaria_plittiana__1670789454.jpg","Pertusaria plittiana","","Ascomatal section in K.","HasOrganism"
5031326,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4295_Pertusaria_plittiana__1670789489.jpg","Pertusaria plittiana","","spore","HasOrganism"
5031327,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4302_Aspicilia_laevata_spe_1670791812.jpg","Aspicilia laevata","","","HasOrganism"
5031327,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4302_Aspicilia_laevata_asc_1670791839.jpg","Aspicilia laevata","","","HasOrganism"
5031327,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4302_Aspicilia_laevata_asc_1670791865.jpg","Aspicilia laevata","","","HasOrganism"
4901935,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4205_specimen_1670988322.jpg","Biatora printzenii","","","HasOrganism"
4901935,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4205_soralia_1670988363.jpg","Biatora printzenii","","","HasOrganism"
4901935,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4205_soredia_1670988405.jpg","Biatora printzenii","","soredia","HasOrganism"
4901935,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/20220609_103433_1670988436.jpg","Biatora printzenii","","field image","HasOrganism"
4901938,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/Pine_field_1671058374.jpg","Micarea soralifera","","field image","HasOrganism"
5031428,"https://lichenportal.org/imglib/lichens/CNALH_Observation/202212/KSLICH_0019_in_situ_1_1671230421.jpg","Usnea","","","HasOrganism"
762015,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2342_Micarea_soralifera_sp_1671303064.jpg","Micarea soralifera","","","HasOrganism"
762015,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2342_Micarea_soralifera_th_1671303105.jpg","Micarea soralifera","","","HasOrganism"
762015,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2342_Micarea_soralifera_so_1671303204.jpg","Micarea soralifera","","Soredia microimage","HasOrganism"
762015,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2342_Micarea_soralifera_ap_1671303240.jpg","Micarea soralifera","","ascomata","HasOrganism"
762015,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2342_Micarea_soralifera_ap_1671303284.jpg","Micarea soralifera","","Ascomatal section in water.","HasOrganism"
762015,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2342_Micarea_soralifera_ap_1671303321.jpg","Micarea soralifera","","Apothecial section in K","HasOrganism"
762015,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2342_Micarea_soralifera_ap_1671303364.jpg","Micarea soralifera","","Ascomatal squash; spores and asci","HasOrganism"
761785,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2099_Thelopsis_corticola_1671307955.jpg","Thelopsis corticola","","","HasOrganism"
761785,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/GBP_2099_Thelopsis_corticola_s_1671307988.jpg","Thelopsis corticola","","soredia","HasOrganism"
5031429,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4074_Buellia_erubescens_1671309975.jpg","Buellia erubescens","","","HasOrganism"
5031429,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4074_Buellia_erubescens_ap_1671310001.jpg","Buellia erubescens","","","HasOrganism"
5031429,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4074_Buellia_erubescens_ap_1671310034.jpg","Buellia erubescens","","Apothecial section in water.","HasOrganism"
5031429,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4074_Buellia_erubescens_ap_1671310063.jpg","Buellia erubescens","","Apothecial section in K.","HasOrganism"
761495,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/GBP_1672_Parmotrema_perforatum_1671310626.jpg","Parmotrema perforatum","","","HasOrganism"
761495,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/GBP_1672_Parmotrema_perforatum_1671310655.jpg","Parmotrema perforatum","","ascomata","HasOrganism"
5031430,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4303_Buellia_mamillana_1671315428.jpg","Buellia mamillana","","","HasOrganism"
5031430,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4303_Buellia_mamillana_2_1671315454.jpg","Buellia mamillana","","","HasOrganism"
5031430,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4303_Buellia_mamillana_sec_1671315482.jpg","Buellia mamillana","","Apothecial section in water.","HasOrganism"
5031431,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4304_Physcia_subtilis_1671316151.jpg","Physcia subtilis","","","HasOrganism"
5031431,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4304_Physcia_subtilis_2_1671316184.jpg","Physcia subtilis","","","HasOrganism"
5031433,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4305_Xanthoparmelia_conspe_1671386790.jpg","Xanthoparmelia conspersa","","Medulla PD+ yellow/orange","HasOrganism"
5031479,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0006/IMG_6284_1_1671716497.jpg","Multiclavula mucida","","field image","HasOrganism"
5031479,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0006/IMG_6286_a_1671716530.jpg","Multiclavula mucida","","field image","HasOrganism"
5031479,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0006/IMG_6286_a_1671716924.jpg","Multiclavula mucida","","field image","HasOrganism"
5031479,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0006/specimen_image_1671717020.jpg","Multiclavula mucida","","specimen image","HasOrganism"
5031480,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4306_Ramalina_culb_1671720549.jpg","Ramalina complanata","","","HasOrganism"
5031480,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4306_Ramalina_culb_2_1671720576.jpg","Ramalina complanata","","","HasOrganism"
5031481,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/Coniocarpon_on_palmetto_frond_1671722331.jpg","Coniocarpon rubrocinctum","","field image","HasOrganism"
5031481,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4307_Coniocarpon_rubrocinc_1671722373.jpg","Coniocarpon rubrocinctum","","","HasOrganism"
5031481,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4307_Coniocarpon_rubrocinc_1671722405.jpg","Coniocarpon rubrocinctum","","ascomata","HasOrganism"
5031481,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4307_Coniocarpon_rubrocinc_1671727734.jpg","Coniocarpon rubrocinctum","","Ascomatal section in water.","HasOrganism"
5031481,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4307_Coniocarpon_rubrocinc_1671728091.jpg","Coniocarpon rubrocinctum","","Ascomatal section in K","HasOrganism"
5031481,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/Dune_scrub_with_palmettos_2_1671728703.jpg","Coniocarpon rubrocinctum","","field image of source phorophytes","ShowsHabitat"
5031482,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/Parmotrema_subrigidum_1671730232.jpg","Parmotrema subrigidum","","field image","HasOrganism"
5031482,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/20221222_123338_1671730596.jpg","Parmotrema subrigidum","","","HasOrganism"
5031482,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4308_Parmotrema_subrigidum_1671730632.jpg","Parmotrema subrigidum","","","HasOrganism"
5031483,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4209_Lecanora_chlarotera_1671735654.jpg","Lecanora chlarotera","","","HasOrganism"
5031483,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4209_Lecanora_chlarotera_2_1671735679.jpg","Lecanora chlarotera","","","HasOrganism"
5031483,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4209_Lecanora_chlarotera_a_1671735704.jpg","Lecanora chlarotera","","Apothecial section in water.","HasOrganism"
5031483,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4209_Lecanora_chlarotera_a_1671735737.jpg","Lecanora chlarotera","","Apothecial section in C","HasOrganism"
5031484,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4310_Cladonia_leporina_1671736602.jpg","Cladonia leporina","","","HasOrganism"
5031485,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4311_Amandinea_langloisii_1671738742.jpg","Amandinea langloisii","","","HasOrganism"
5031485,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4311_Amandinea_langloisii__1671738768.jpg","Amandinea langloisii","","","HasOrganism"
5031485,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4311_Amandinea_langloisii__1671738799.jpg","Amandinea langloisii","","Apothecial section in water.","HasOrganism"
5031485,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4311_Amandinea_langloisii__1671738840.jpg","Amandinea langloisii","","Apothecial section in edge with spores","HasOrganism"
5031486,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4313_Dirinaria_picta_1671740721.jpg","Dirinaria picta","","","HasOrganism"
5031487,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4313_Dirinaria_confluens_1671741203.jpg","Dirinaria confusa","","","HasOrganism"
5031488,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4314_Nyungwea_anguinella_1671742326.jpg","Nyungwea anguinella","","","HasOrganism"
5031488,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4314_Nyungwea_anguinella_a_1671742405.jpg","Nyungwea anguinella","","","HasOrganism"
5031489,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/parmelioid_on_cedar_wood_1671743954.jpg","Parmotrema tinctorum","","field image","HasOrganism"
5031489,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4315_Parmotrema_tinctorum_1671744046.jpg","Parmotrema tinctorum","","","HasOrganism"
5034822,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4316_Coniocarpon_1671813941.jpg","Coniocarpon rubrocinctum","","","HasOrganism"
5034822,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4316_Coniocarpon_2_1671813973.jpg","Coniocarpon rubrocinctum","","","HasOrganism"
5034822,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4316_Coniocarpon_fallax_se_1671814013.jpg","Coniocarpon rubrocinctum","","Apothecial section in water.","HasOrganism"
5034822,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4316_Coniocarpon_fallax_se_1671814046.jpg","Coniocarpon rubrocinctum","","Apothecial section in K.","HasOrganism"
5034822,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4316_Coniocarpon_fallax_se_1671814076.jpg","Coniocarpon rubrocinctum","","Apothecial section in KI","HasOrganism"
5034822,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4316_Coniocarpon_fallax_sp_1671814358.jpg","Coniocarpon rubrocinctum","","spores","HasOrganism"
5034823,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4317_Buellia_1671818152.jpg","Buellia","","","HasOrganism"
5034823,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4317_Buellia_2_1671818181.jpg","Buellia","","","HasOrganism"
5034823,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4317_Buellia_section_in_wa_1671818211.jpg","Buellia","","Apothecial section in water.","HasOrganism"
5034823,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4317_Buellia_spores_1671818241.jpg","Buellia","","spores","HasOrganism"
5034825,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4318_Arthopyrenia_fallacio_1671820146.jpg","Arthopyrenia fallaciosa","","","HasOrganism"
5034825,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4318_Arthopyrenia_fallacio_1671820170.jpg","Arthopyrenia fallaciosa","","","HasOrganism"
5034825,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4318_Arthopyrenia_fallacio_1671820206.jpg","Arthopyrenia fallaciosa","","Ascomatal section in water.","HasOrganism"
5034827,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4319_Eopyrenula_leucoplaca_1671827845.jpg","indet.","","","HasOrganism"
5034827,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4319_Eopyrenula_leucoplaca_2_1671827874.jpg","indet.","","","HasOrganism"
5034827,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4319_Eopyrenula_leucoplaca_spo_1671828766.jpg","indet.","","Ascospores in asci","HasOrganism"
5034827,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4319_Eopyrenula_leucoplaca_spo_1671828927.jpg","indet.","","","HasOrganism"
5034828,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4320_Buellia_imshaugiana_1671831163.jpg","Buellia imshaugiana","","","HasOrganism"
5034828,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4320_Buellia_imshaugiana_2_1671831184.jpg","Buellia imshaugiana","","","HasOrganism"
5034828,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4320_Buellia_imshaugiana_s_1671831213.jpg","Buellia imshaugiana","","Apothecial section in water.","HasOrganism"
5034829,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4321_Graphis_lineola_1671908056.jpg","Graphis lineola","","","HasOrganism"
5034829,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4321_Graphis_lineola_2_1671908118.jpg","Graphis lineola","","","HasOrganism"
5034829,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4321_Graphis_lineola_secti_1671908157.jpg","Graphis lineola","","lirella section in water.","HasOrganism"
5034830,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4322_Graphidaceae_1671911193.jpg","Graphidaceae","","","HasOrganism"
5034830,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4322_Graphidaceae_2_1671911221.jpg","Graphidaceae","","","HasOrganism"
5034830,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4322_Graphidaceae_section_1671911252.jpg","Graphidaceae","","Apothecial section in water.","HasOrganism"
5034831,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4324_Lecanora_protervula_1671911679.jpg","Lecanora glaucomodes","","","HasOrganism"
5034832,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4324_Haematomma_persoonii_1671914429.jpg","Haematomma persoonii","","","HasOrganism"
5034832,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4324_Haematomma_persoonii_2_1671914452.jpg","Haematomma persoonii","","","HasOrganism"
5034832,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4324_Haematomma_persoonii_sect_1671914472.jpg","Haematomma persoonii","","Apothecial section in water.","HasOrganism"
5034832,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4324_Haematomma_persoonii_sect_1671914489.jpg","Haematomma persoonii","","Apothecial section in K.","HasOrganism"
5034833,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4325_Haematomma_persoonii_1671915631.jpg","Haematomma persoonii","","","HasOrganism"
5034833,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4325_Haematomma_persoonii__1671915694.jpg","Haematomma persoonii","","","HasOrganism"
5034834,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4326_Pertusaria_xanthodes_1671986266.jpg","Pertusaria xanthodes","","","HasOrganism"
5034834,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4326_Pertusaria_xanthodes__1671986296.jpg","Pertusaria xanthodes","","","HasOrganism"
5034834,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4326_Pertusaria_xanthodes__1671986317.jpg","Pertusaria xanthodes","","Apothecial section in water.","HasOrganism"
1462705,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/PO_Schallert_L223_Haematomma_p_1671988426.jpg","Haematomma persoonii","","","HasOrganism"
1462705,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/PO_Schallert_L223_Haematomma_p_1671988453.jpg","Haematomma persoonii","","","HasOrganism"
763232,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0001/GBP_739_Haematomma_persoonii_1671989671.jpg","Haematomma persoonii","","","HasOrganism"
763232,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0001/GBP_739_Haematomma_persoonii_2_1671989693.jpg","Haematomma persoonii","","","HasOrganism"
762772,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0001/GBP_299_Haematomma_persoonii_1671990256.jpg","Haematomma persoonii","","","HasOrganism"
762772,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0001/GBP_299_Haematomma_persoonii_2_1671990285.jpg","Haematomma persoonii","","","HasOrganism"
1599720,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/GBP_4250_Haematomma_accolens_1671991429.jpg","Haematomma accolens","","","HasOrganism"
1599720,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0003/GBP_4250_Haematomma_accolens_2_1671991453.jpg","Haematomma accolens","","","HasOrganism"
3358611,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/JB_Nelson_37979_Haematomma_acc_1671993360.jpg","Haematomma accolens","","","HasOrganism"
3358611,"https://lichenportal.org/imglib/lichens/NCU_Lichens/NCU-L-0005/JB_Nelson_37979_Haematomma_acc_1671993388.jpg","Haematomma accolens","","","HasOrganism"
5034836,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4327_Ramalina_willeyi_fiel_1671994289.jpg","Ramalina willeyi","","","HasOrganism"
5034836,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4327_Ramalina_willeyi_2_1671994457.jpg","Ramalina willeyi","","","HasOrganism"
5034837,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4328_Lecanora_chlarotera_1671997693.jpg","Lecanora chlarotera","","","HasOrganism"
5034837,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4328_Lecanora_chlarotera_2_1671997711.jpg","Lecanora chlarotera","","","HasOrganism"
5034837,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4328_Lecanora_chlarotera_s_1671997735.jpg","Lecanora chlarotera","","Apothecial section in water.","HasOrganism"
5034838,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4329_Ochrolechia_africana_1672000037.jpg","Ochrolechia africana","","","HasOrganism"
5034838,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4329_Ochrolechia_africana__1672000068.jpg","Ochrolechia africana","","","HasOrganism"
5034838,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4329_Ochrolechia_africana__1672000093.jpg","Ochrolechia africana","","","HasOrganism"
5034839,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4331_Pertusaria_xanthodes_1672000684.jpg","Pertusaria xanthodes","","","HasOrganism"
5034840,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4330_Pyxine_subcinerea_1672002573.jpg","Pyxine subcinerea","","","HasOrganism"
5034839,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4331_Pertusaria_xanthodes__1672003693.jpg","Pertusaria xanthodes","","Thalli in UV","HasOrganism"
5034840,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4330_Pyxine_subcinerea_in__1672062244.jpg","Pyxine subcinerea","","Thallus in UV","HasOrganism"
5034841,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4332_Haematomma_persoonii_1672069676.jpg","Haematomma persoonii","","","HasOrganism"
5034841,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4325_Haematomma_persoonii__1672069710.jpg","Haematomma persoonii","","","HasOrganism"
5034842,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4333_Lecanora_louisianae_1672072741.jpg","Lecanora louisianae","","","HasOrganism"
5034842,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4333_Lecanora_louisianae_2_1672072765.jpg","Lecanora louisianae","","","HasOrganism"
5034842,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4333_Lecanora_louisianae_s_1672072815.jpg","Lecanora louisianae","","Apothecial section edge in water.","HasOrganism"
5034843,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4334_Lecanora_louisianae_1672073394.jpg","Lecanora louisianae","","","HasOrganism"
5034843,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4334_Lecanora_louisianae_2_1672073432.jpg","Lecanora louisianae","","","HasOrganism"
5034831,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4334_Lecanora_caesiorubell_1672076813.jpg","Lecanora glaucomodes","","Apothecial section in water.","HasOrganism"
5034844,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4335_Bacidia_heterochroa_1672077306.jpg","Bacidia heterochroa","","","HasOrganism"
5034844,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4335_Bacidia_heterochroa_ascom_1672077337.jpg","Bacidia heterochroa","","","HasOrganism"
5034844,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4335_Bacidia_heterochroa_ascom_1672077377.jpg","Bacidia heterochroa","","","HasOrganism"
5034844,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4335_Bacidia_heterochroa_spore_1672077406.jpg","Bacidia heterochroa","","spores","HasOrganism"
5034844,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/4335_Bacidia_heterochroa_ascom_1672077506.jpg","Bacidia heterochroa","","Apothecial section in K.","HasOrganism"
5034845,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4336_Physcia_sorediosa_1672079392.jpg","Physcia sorediosa","","","HasOrganism"
5034845,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202212/GBP_4336_Physcia_sorediosa_2_1672079427.jpg","Physcia sorediosa","","","HasOrganism"
1855042,"https://lichenportal.org/imglib/lichens/DUKE/00316/316067_1672961088.jpg","Ramalina intermedia","","","HasOrganism"
1859543,"https://lichenportal.org/imglib/lichens/DUKE/00315/315526_1673472991.jpg","Ramalina farinacea","","","HasOrganism"
1857850,"https://lichenportal.org/imglib/lichens/DUKE/00133/133024a_1673475455.jpg","Cladonia psoromica","","","HasLabel,HasOrganism,TypedText"
1857850,"https://lichenportal.org/imglib/lichens/DUKE/00133/133024b_1673476819.jpg","Cladonia psoromica","","","HasOrganism"
4786642,"https://lichenportal.org/imglib/lichens/UCSC/00003/38277_X20040960004_1673477907.jpg","Polysporina simplex","apothecial section","","HasOrganism"
4786642,"https://lichenportal.org/imglib/lichens/UCSC/00003/38277_X60040960002_1673477956.jpg","Polysporina simplex","exciple","","HasOrganism"
4786642,"https://lichenportal.org/imglib/lichens/UCSC/00003/38277_X60040960001_1673478066.jpg","Polysporina simplex","spores","","HasOrganism"
1841547,"https://lichenportal.org/imglib/lichens/DUKE/00017/017834a_1673478650.jpg","Pannaria subfusca","","","HasLabel,HasOrganism,TypedText"
1857850,"https://lichenportal.org/imglib/lichens/DUKE/00133/133024d_1673480294.jpg","Cladonia psoromica","","","HasLabel,HasOrganism,TypedText"
5041678,"https://lichenportal.org/imglib/lichens/CNALH_Observation/202301/KSLICH0020_in_situ_2_1673482585.jpg","Polycauliona polycarpa","","","HasOrganism"
5041679,"https://lichenportal.org/imglib/lichens/CNALH_Observation/202301/KSLICH0020B_spec_diss_scope_1673482673.jpg","Lecanorales","","","HasOrganism"
5041784,"https://lichenportal.org/imglib/lichens/NCU_Lichens/202301/GBP_4338_Cladonia_subtenuis_1673808382.jpg","Cladonia subtenuis","","field image","HasOrganism"
